id,population,name
46037,1451,"Alqueria de la Comtessa, l'"
46017,44488,Alzira
46038,349,Andilla
46039,2678,Anna
46040,1271,Antella
46041,381,Aras de los Olmos
46003,1153,Atzeneta d'Albaida
46044,5320,Ayora
46046,1280,Barx
46045,1607,Barxeta
46047,689,Bèlgida
46048,4582,Bellreguard
46049,319,Bellús
46050,207,Benagéber
46051,10967,Benaguasil
46052,613,Benavites
46053,674,Beneixida
46054,14505,Benetússer
46055,1756,Beniarjó
46056,226,Beniatjar
46057,610,Benicolet
46904,972,Benicull de Xúquer
46060,11903,Benifaió
46059,1600,Benifairó de la Valldigna
46058,2218,Benifairó de les Valls
46061,453,Beniflá
46062,5912,Benigànim
46063,2237,Benimodo
46064,644,Benimuslem
46065,1948,Beniparrell
46066,1596,Benirredrà
46067,2226,Benisanó
46068,429,Benissoda
46069,187,Benisuera
46070,22696,Bétera
46071,527,Bicorp
46072,4288,Bocairent
46073,1369,Bolbaite
46074,3614,Bonrepòs i Mirambell
46075,168,Bufali
46076,728,Bugarra
46077,9618,Buñol
46078,37324,Burjassot
46079,364,Calles
46080,1255,Camporrobles
46081,13775,Canals
46082,6513,Canet d'En Berenguer
46083,20520,Carcaixent
46084,1949,Càrcer
46085,15384,Carlet
46086,95,Carrícola
46087,148,Casas Altas
46088,179,Casas Bajas
46089,2783,Casinos
46090,2277,Castelló de Rugat
46091,141,Castellonet de la Conquesta
46092,330,Castielfabib
46093,2737,Catadau
46094,27728,Catarroja
46095,743,Caudete de las Fuentes
46096,363,Cerdà
46107,2530,Chella
46106,1466,Chelva
46108,510,Chera
46109,8471,Cheste
46111,14758,Chiva
46112,632,Chulilla
46097,1114,Cofrentes
46098,3207,Corbera
46099,968,Cortes de Pallás
46100,354,Cotes
46105,22139,Cullera
46113,3058,Daimús
46114,686,Domeño
46115,394,Dos Aguas
46116,17591,"Eliana, l'"
46117,676,Emperador
46118,5027,Enguera
46119,936,"Ènova, l'"
46120,1374,Estivella
46121,118,Estubeny
46122,3493,Faura
46123,2467,Favara
46126,7208,Foios
46128,2109,"Font de la Figuera, la"
46127,3764,"Font d'En Carròs, la"
46124,973,Fontanars dels Alforins
46125,1021,Fortaleny
46129,690,Fuenterrobles
46131,74814,Gandia
46902,366,Gátova
46130,1089,Gavarda
46132,2809,Genovés
46133,634,Gestalgar
46134,3304,Gilet
46135,13029,Godella
46136,3396,Godelleta
46137,333,"Granja de la Costera, la"
46138,456,Guadasséquies
46139,5898,Guadassuar
46140,490,Guardamar de la Safor
46141,511,Higueruelas
46142,885,Jalance
46144,785,Jarafuel
46154,1046,Llanera de Ranes
46155,1212,Llaurí
46147,22796,Llíria
46152,137,Llocnou de la Corona
46153,543,Llocnou de Sant Jeroni
46151,907,Llocnou d'En Fenollet
46156,2753,Llombai
46157,3511,"Llosa de Ranes, la"
46150,2402,Llutxent
46148,1998,Loriguilla
46149,514,Losa del Obispo
46158,1237,Macastre
46159,30704,Manises
46160,2459,Manuel
46161,1869,Marines
46162,1571,Massalavés
46163,2472,Massalfassar
46164,15574,Massamagrell
46165,9341,Massanassa
46166,10619,Meliana
46167,369,Millares
46168,2609,Miramar
46169,42988,Mislata
46170,4378,Mogente/Moixent
46171,21700,Moncada
46173,1691,Montaverner
46174,1227,Montesa
46175,644,Montitxelvo/Montichelvo
46176,2907,Montroi/Montroy
46172,7295,Montserrat
46177,6252,Museros
46178,6087,Náquera
46179,3056,Navarrés
46180,854,Novelé/Novetlè
46181,25789,Oliva
46183,8311,"Olleria, l'"
46182,1685,Olocau
46184,35534,Ontinyent
46185,448,Otos
46186,25084,Paiporta
46187,1561,Palma de Gandía
46188,1011,Palmera
46189,581,"Palomar, el"
46190,67854,Paterna
46191,2813,Pedralba
46192,959,Petrés
46193,11281,Picanya
46194,20498,Picassent
46195,2757,Piles
46196,163,Pinet
46199,7698,"Pobla de Farnals, la"
46202,23403,"Pobla de Vallbona, la"
46200,2564,"Pobla del Duc, la"
46203,4546,"Pobla Llarga, la"
46197,2464,Polinyà de Xúquer
46198,1017,Potries
46205,19438,Puçol
46201,64,Puebla de San Miguel
46204,8735,"Puig de Santa Maria, el"
46101,1039,Quart de les Valls
46102,24776,Quart de Poblet
46103,1538,Quartell
46104,2338,Quatretonda
46206,680,Quesa
46207,8907,Rafelbunyol
46208,1374,Rafelcofer
46209,2403,Rafelguaraf
46210,423,Ráfol de Salem
46212,2263,Real
46211,2286,Real de Gandía
46213,20510,Requena
46214,21521,Riba-roja de Túria
46215,1832,Riola
46216,6940,Rocafort
46217,1123,Rotglà i Corberà
46218,1276,Rótova
46219,179,Rugat
46220,64439,Sagunto/Sagunt
46221,437,Salem
46903,8463,San Antonio de Benagéber
46222,480,Sant Joanet
46223,10172,Sedaví
46224,159,Segart
46225,382,Sellent
46226,48,Sempere
46227,1172,Senyera
46228,3070,Serra
46229,1223,Siete Aguas
46230,18462,Silla
46231,3341,Simat de la Valldigna
46232,1148,Sinarcas
46233,4919,Sollana
46234,396,Sot de Chera
46235,28090,Sueca
46236,1140,Sumacàrcer
46237,9181,Tavernes Blanques
46238,17485,Tavernes de la Valldigna
46239,651,Teresa de Cofrentes
46240,296,Terrateig
46241,471,Titaguas
46242,412,Torrebaja
46243,154,Torrella
46244,80762,Torrent
46245,644,Torres Torres
46246,1270,Tous
46247,1193,Tuéjar
46248,6609,Turís
46249,11748,Utiel
46250,790201,Valencia
46251,3089,Vallada
46252,133,Vallanca
46253,161,Vallés
46254,1299,Venta del Moro
46255,4375,Vilallonga/Villalonga
46256,9223,Vilamarxant
46257,7266,Villanueva de Castellón
46258,3565,Villar del Arzobispo
46259,639,Villargordo del Cabriel
46260,3310,Vinalesa
46145,28973,Xàtiva
46143,5732,Xeraco
46146,2197,Xeresa
46110,28771,Xirivella
46261,2079,Yátova
46262,242,"Yesa, La"
46263,440,Zarra
47001,59,Adalia
47002,24,Aguasal
47003,266,Aguilar de Campos
47004,1400,Alaejos
47005,692,Alcazarén
47006,226,Aldea de San Miguel
47007,5077,Aldeamayor de San Martín
47008,26,Almenara de Adaja
47009,106,Amusquillo
47010,19042,Arroyo de la Encomienda
47011,584,Ataquines
47012,123,Bahabón
47013,104,Barcial de la Loma
47014,66,Barruelo del Valle
47015,249,Becilla de Valderaduey
47016,75,Benafarces
47017,215,Bercero
47018,37,Berceruelo
47019,98,Berrueces
47020,303,Bobadilla del Campo
47021,86,Bocigas
47022,54,Bocos de Duero
47023,4083,Boecillo
47024,337,Bolaños de Campos
47025,130,Brahojos de Medina
47026,80,Bustillo de Chaves
47027,3657,Cabezón de Pisuerga
47028,37,Cabezón de Valderaduey
47029,73,Cabreros del Monte
47030,1101,Campaspero
47031,217,"Campillo, El"
47032,161,Camporredondo
47033,242,Canalejas de Peñafiel
47034,79,Canillas de Esgueva
47035,1047,Carpio
47036,267,Casasola de Arión
47037,181,Castrejón de Trabancos
47038,124,Castrillo de Duero
47039,189,Castrillo-Tejeriego
47040,65,Castrobol
47041,160,Castrodeza
47042,64,Castromembibre
47043,314,Castromonte
47044,391,Castronuevo de Esgueva
47045,888,Castronuño
47046,146,Castroponce
47047,227,Castroverde de Cerrato
47048,237,Ceinos de Campos
47049,98,Cervillego de la Cruz
47050,5032,Cigales
47051,384,Ciguñuela
47052,8895,Cistérniga
47053,140,Cogeces de Íscar
47054,716,Cogeces del Monte
47055,214,Corcos
47056,81,Corrales de Duero
47057,307,Cubillas de Santa Marta
47058,228,Cuenca de Campos
47059,102,Curiel de Duero
47060,282,Encinas de Esgueva
47061,277,Esguevillas de Esgueva
47062,179,Fombellida
47063,113,Fompedraza
47064,34,Fontihoyuelo
47065,946,Fresno el Viejo
47066,1563,Fuensaldaña
47067,181,Fuente el Sol
47068,38,Fuente-Olmedo
47069,131,Gallegos de Hornija
47070,37,Gatón de Campos
47071,507,Geria
47073,130,Herrín de Campos
47074,170,Hornillos de Eresma
47075,6516,Íscar
47076,22696,Laguna de Duero
47077,260,Langayo
47079,61,Llano de Olmedo
47078,183,Lomoviejo
47080,47,Manzanillo
47081,49,Marzales
47082,1040,Matapozuelos
47083,108,Matilla de los Caños
47084,1649,Mayorga
47086,4803,Medina de Rioseco
47085,20774,Medina del Campo
47087,444,Megeces
47088,107,Melgar de Abajo
47089,177,Melgar de Arriba
47090,3232,Mojados
47091,85,Monasterio de Vega
47092,122,Montealegre de Campos
47093,910,Montemayor de Pililla
47094,180,Moral de la Reina
47095,39,Moraleja de las Panaderas
47096,149,Morales de Campos
47097,375,Mota del Marqués
47098,692,Mucientes
47099,160,"Mudarra, La"
47100,143,Muriel
47101,2094,Nava del Rey
47102,311,Nueva Villa de las Torres
47103,306,Olivares de Duero
47104,3674,Olmedo
47105,211,Olmos de Esgueva
47106,62,Olmos de Peñafiel
47109,208,Palazuelo de Vedija
47110,496,"Parrilla, La"
47111,1151,"Pedraja de Portillo, La"
47112,3337,Pedrajas de San Esteban
47113,196,Pedrosa del Rey
47114,5327,Peñafiel
47115,310,Peñaflor de Hornija
47116,474,Pesquera de Duero
47117,342,Piña de Esgueva
47118,186,Piñel de Abajo
47119,99,Piñel de Arriba
47121,606,Pollos
47122,2455,Portillo
47123,555,Pozal de Gallinas
47124,484,Pozaldez
47125,60,Pozuelo de la Orden
47126,58,Puras
47127,153,Quintanilla de Arriba
47129,1059,Quintanilla de Onésimo
47130,107,Quintanilla de Trigueros
47128,64,Quintanilla del Molar
47131,187,Rábano
47132,51,Ramiro
47133,3697,Renedo de Esgueva
47134,169,Roales de Campos
47135,95,Robladillo
47137,32,Roturas
47138,234,Rubí de Bracamonte
47139,1294,Rueda
47140,117,Saelices de Mayorga
47141,136,Salvador de Zapardiel
47142,159,San Cebrián de Mazote
47143,124,San Llorente
47144,87,San Martín de Valvení
47145,693,San Miguel del Arroyo
47146,323,San Miguel del Pino
47147,121,San Pablo de la Moraleja
47148,522,San Pedro de Latarce
47149,45,San Pelayo
47150,331,San Román de Hornija
47151,31,San Salvador
47156,176,San Vicente del Palacio
47152,99,Santa Eufemia del Arroyo
47153,122,Santervás de Campos
47154,163,Santibáñez de Valcorba
47155,4241,Santovenia de Pisuerga
47157,610,Sardón de Duero
47158,1105,"Seca, La"
47159,1139,Serrada
47160,474,Siete Iglesias de Trabancos
47161,5254,Simancas
47162,61,Tamariz de Campos
47163,311,Tiedra
47164,439,Tordehumos
47165,8905,Tordesillas
47169,72,Torre de Esgueva
47170,41,Torre de Peñafiel
47166,291,Torrecilla de la Abadesa
47167,260,Torrecilla de la Orden
47168,30,Torrecilla de la Torre
47171,436,Torrelobatón
47172,161,Torrescárcela
47173,1089,Traspinedo
47174,303,Trigueros del Valle
47175,8582,Tudela de Duero
47176,254,"Unión de Campos, La"
47177,114,Urones de Castroponce
47178,189,Urueña
47179,478,Valbuena de Duero
47180,84,Valdearcos de la Vega
47181,206,Valdenebro de los Valles
47182,1675,Valdestillas
47183,147,Valdunquillo
47186,301876,Valladolid
47184,658,Valoria la Buena
47185,103,Valverde de Campos
47187,100,Vega de Ruiponce
47188,115,Vega de Valdetronco
47189,172,Velascálvaro
47190,114,Velilla
47191,106,Velliza
47192,121,Ventosa de la Cuesta
47193,2009,Viana de Cega
47195,544,Villabáñez
47196,37,Villabaruz de Campos
47197,1045,Villabrágima
47198,84,Villacarralón
47199,83,Villacid de Campos
47200,91,Villaco
47203,67,Villafrades de Campos
47204,289,Villafranca de Duero
47205,492,Villafrechós
47206,94,Villafuerte
47207,330,Villagarcía de Campos
47208,69,Villagómez la Nueva
47209,44,Villalán de Campos
47210,440,Villalar de los Comuneros
47211,59,Villalba de la Loma
47212,422,Villalba de los Alcores
47213,118,Villalbarba
47214,1689,Villalón de Campos
47215,59,Villamuriel de Campos
47216,122,Villán de Tordesillas
47217,2615,Villanubla
47218,1196,Villanueva de Duero
47219,62,Villanueva de la Condesa
47220,176,Villanueva de los Caballeros
47221,112,Villanueva de los Infantes
47222,83,Villanueva de San Mancio
47223,172,Villardefrades
47224,98,Villarmentero de Esgueva
47225,83,Villasexmir
47226,170,Villavaquerín
47227,63,Villavellid
47228,514,Villaverde de Medina
47229,235,Villavicencio de los Caballeros
47194,352,Viloria
47230,343,Wamba
47231,6201,Zaratán
47232,113,"Zarza, La"
49002,65,Abezames
49003,1111,Alcañices
49004,134,Alcubilla de Nogales
49005,149,Alfaraz de Sayago
49006,159,Algodre
49007,405,Almaraz de Duero
49008,492,Almeida de Sayago
49009,444,Andavías
49010,404,Arcenillas
49011,251,Arcos de la Polvorosa
49012,77,Argañín
49013,271,Argujillo
49014,119,Arquillinos
49015,247,Arrabalde
49016,279,Aspariegos
49017,264,Asturianos
49018,349,Ayoó de Vidriales
49019,267,Barcial del Barco
49020,307,Belver de los Montes
49021,18315,Benavente
49022,324,Benegiles
49023,1085,Bermillo de Sayago
49024,760,"Bóveda de Toro, La"
49025,182,Bretó
49026,238,Bretocino
49027,147,Brime de Sog
49028,120,Brime de Urz
49029,682,Burganes de Valverde
49030,87,Bustillo del Oro
49031,153,Cabañas de Sayago
49032,341,Calzadilla de Tera
49033,871,Camarzana de Tera
49034,466,Cañizal
49035,243,Cañizo
49036,553,Carbajales de Alba
49037,204,Carbellino
49038,100,Casaseca de Campeán
49039,394,Casaseca de las Chanas
49040,126,Castrillo de la Guareña
49041,495,Castrogonzalo
49042,243,Castronuevo
49043,334,Castroverde de Campos
49044,82,Cazurra
49046,297,Cerecinos de Campos
49047,116,Cerecinos del Carrizal
49048,128,Cernadilla
49050,588,Cobreros
49052,202,Coomonte
49053,1050,Coreses
49054,1022,Corrales del Vino
49055,113,Cotanes del Monte
49056,328,Cubillos
49057,119,Cubo de Benavente
49058,347,"Cubo de Tierra del Vino, El"
49059,90,Cuelgamures
49061,168,Entrala
49062,123,Espadañedo
49063,365,Faramontanos de Tábara
49064,548,Fariza
49065,1277,Fermoselle
49066,555,Ferreras de Abajo
49067,405,Ferreras de Arriba
49068,504,Ferreruela
49069,378,Figueruela de Arriba
49071,823,Fonfría
49075,149,Fresno de la Polvorosa
49076,371,Fresno de la Ribera
49077,199,Fresno de Sayago
49078,177,Friera de Valverde
49079,114,Fuente Encalada
49080,761,Fuentelapeña
49082,409,Fuentes de Ropel
49081,1606,Fuentesaúco
49083,58,Fuentesecas
49084,322,Fuentespreadas
49085,1141,Galende
49086,125,Gallegos del Pan
49087,544,Gallegos del Río
49088,99,Gamones
49090,229,Gema
49091,292,Granja de Moreruela
49092,138,Granucillo
49093,343,Guarrate
49094,251,Hermisende
49095,330,"Hiniesta, La"
49096,174,Jambrina
49097,88,Justel
49098,230,Losacino
49099,125,Losacio
49100,326,Lubián
49101,164,Luelmo
49102,206,"Maderal, El"
49103,481,Madridanos
49104,353,Mahide
49105,161,Maire de Castroponce
49107,132,Malva
49108,499,Manganeses de la Lampreana
49109,707,Manganeses de la Polvorosa
49110,373,Manzanal de Arriba
49112,138,Manzanal de los Infantes
49111,136,Manzanal del Barco
49113,174,Matilla de Arzón
49114,45,Matilla la Seca
49115,202,Mayalde
49116,409,Melgar de Tera
49117,488,Micereces de Tera
49118,228,Milles de la Polvorosa
49119,268,Molacillos
49120,82,Molezuelas de la Carballeda
49121,425,Mombuey
49122,986,Monfarracinos
49123,587,Montamarta
49124,271,Moral de Sayago
49126,249,Moraleja de Sayago
49125,1692,Moraleja del Vino
49128,599,Morales de Rey
49129,1008,Morales de Toro
49130,187,Morales de Valverde
49127,2966,Morales del Vino
49131,282,Moralina
49132,362,Moreruela de los Infanzones
49133,332,Moreruela de Tábara
49134,188,Muelas de los Caballeros
49135,677,Muelas del Pan
49136,368,Muga de Sayago
49137,203,Navianos de Valverde
49138,248,Olmillos de Castro
49139,178,Otero de Bodas
49141,365,Pajares de la Lampreana
49143,260,Palacios de Sanabria
49142,261,Palacios del Pan
49145,292,Pedralba de la Pradería
49146,314,"Pego, El"
49147,258,Peleagonzalo
49148,259,Peleas de Abajo
49149,415,Peñausende
49150,147,Peque
49151,720,"Perdigón, El"
49152,578,Pereruela
49153,181,Perilla de Castro
49154,138,Pías
49155,88,Piedrahita de Castro
49156,247,Pinilla de Toro
49157,215,Pino del Oro
49158,242,"Piñero, El"
49160,44,Pobladura de Valderaduey
49159,310,Pobladura del Valle
49162,188,Porto
49163,242,Pozoantiguo
49164,172,Pozuelo de Tábara
49165,59,Prado
49166,1460,Puebla de Sanabria
49167,214,Pueblica de Valverde
49170,106,Quintanilla de Urz
49168,102,Quintanilla del Monte
49169,32,Quintanilla del Olmo
49171,706,Quiruelas de Vidriales
49172,562,Rabanales
49173,405,Rábano de Aliste
49174,149,Requejo
49175,269,Revellinos
49176,739,Riofrío de Aliste
49177,297,Rionegro del Puente
49178,856,Roales
49179,448,Robleda-Cervantes
49180,171,Roelos de Sayago
49181,387,Rosinos de la Requejada
49183,103,Salce
49184,182,Samir de los Caños
49185,188,San Agustín del Pozo
49186,269,San Cebrián de Castro
49187,1454,San Cristóbal de Entreviñas
49188,125,San Esteban del Molar
49189,234,San Justo
49190,63,San Martín de Valderaduey
49191,303,San Miguel de la Ribera
49192,145,San Miguel del Valle
49193,503,San Pedro de Ceque
49194,370,San Pedro de la Nave-Almendra
49208,417,San Vicente de la Cabeza
49209,543,San Vitero
49197,180,Santa Clara de Avedillo
49199,276,Santa Colomba de las Monjas
49200,1088,Santa Cristina de la Polvorosa
49201,322,Santa Croya de Tera
49202,189,Santa Eufemia del Barco
49203,342,Santa María de la Vega
49204,60,Santa María de Valverde
49205,400,Santibáñez de Tera
49206,1021,Santibáñez de Vidriales
49207,268,Santovenia
49210,539,Sanzoles
49214,797,Tábara
49216,164,Tapioles
49219,9115,Toro
49220,148,"Torre del Valle, La"
49221,294,Torregamones
49222,430,Torres del Carrizal
49223,967,Trabazos
49224,186,Trefacio
49225,150,Uña de Quintana
49226,279,Vadillo de la Guareña
49227,359,Valcabado
49228,54,Valdefinjas
49229,141,Valdescorriel
49230,99,Vallesa de la Guareña
49231,371,Vega de Tera
49232,117,Vega de Villalobos
49233,92,Vegalatrave
49234,473,Venialbo
49235,417,Vezdemarbán
49236,88,Vidayanes
49237,172,Videmala
49238,226,Villabrázaro
49239,734,Villabuena del Puente
49240,221,Villadepera
49241,261,Villaescusa
49242,478,Villafáfila
49243,115,Villaferrueña
49244,49,Villageriz
49245,284,Villalazán
49246,246,Villalba de la Lampreana
49247,471,Villalcampo
49248,255,Villalobos
49249,96,Villalonso
49250,1528,Villalpando
49251,169,Villalube
49252,322,Villamayor de Campos
49255,418,Villamor de los Escuderos
49256,289,Villanázar
49257,331,Villanueva de Azoague
49258,122,Villanueva de Campeán
49259,88,Villanueva de las Peras
49260,900,Villanueva del Campo
49263,46,Villar de Fallaves
49264,620,Villar del Buey
49261,1880,Villaralbo
49262,450,Villardeciervos
49265,133,Villardiegua de la Ribera
49266,84,Villárdiga
49267,97,Villardondiego
49268,425,Villarrín de Campos
49269,249,Villaseco del Pan
49270,170,Villavendimio
49272,89,Villaveza de Valverde
49271,209,Villaveza del Agua
49273,199,Viñas
49275,63217,Zamora
50001,106,Abanto
50002,223,Acered
50003,155,Agón
50004,686,Aguarón
50005,247,Aguilón
50006,1136,Ainzón
50007,48,Aladrén
50008,7045,Alagón
50009,137,Alarba
50010,80,Alberite de San Juan
50011,139,Albeta
50012,111,Alborge
50013,263,Alcalá de Ebro
50014,175,Alcalá de Moncayo
50015,76,Alconchel de Ariza
50016,53,Aldehuela de Liestos
50017,2298,Alfajarín
50018,1466,Alfamén
50019,58,Alforque
50020,1034,Alhama de Aragón
50021,31,Almochuel
50022,581,"Almolda, La"
50023,261,Almonacid de la Cuba
50024,703,Almonacid de la Sierra
50025,7692,"Almunia de Doña Godina, La"
50026,547,Alpartir
50027,256,Ambel
50028,101,Anento
50029,740,Aniñón
50030,197,Añón de Moncayo
50031,186,Aranda de Moncayo
50032,317,Arándiga
50033,72,Ardisa
50034,1139,Ariza
50035,79,Artieda
50036,106,Asín
50037,131,Atea
50038,1856,Ateca
50039,576,Azuara
50040,88,Badules
50041,12,Bagüés
50042,14,Balconchán
50043,326,Bárboles
50044,272,Bardallur
50045,1559,Belchite
50046,211,Belmonte de Gracián
50047,52,Berdejo
50048,35,Berrueco
50901,143,Biel
50050,99,Bijuesca
50051,971,Biota
50052,102,Bisimbre
50053,852,Boquiñeni
50054,59,Bordalba
50055,4955,Borja
50056,489,Botorrita
50057,1694,Brea de Aragón
50058,69,Bubierca
50059,996,Bujaraloz
50060,227,Bulbuente
50061,237,Bureta
50062,2383,"Burgo de Ebro, El"
50063,64,"Buste, El"
50064,508,Cabañas de Ebro
50065,35,Cabolafuente
50066,3655,Cadrete
50067,20191,Calatayud
50068,2829,Calatorao
50069,72,Calcena
50070,71,Calmarza
50071,142,Campillo de Aragón
50072,172,Carenas
50073,3384,Cariñena
50074,9538,Caspe
50075,85,Castejón de Alarba
50076,91,Castejón de las Armas
50077,226,Castejón de Valdejasa
50078,264,Castiliscar
50079,305,Cervera de la Cañada
50080,34,Cerveruela
50081,615,Cetina
50092,483,Chiprana
50093,125,Chodes
50082,109,Cimballa
50083,110,Cinco Olivas
50084,80,Clarés de Ribota
50085,182,Codo
50086,226,Codos
50087,35,Contamina
50088,384,Cosuenda
50089,12581,Cuarte de Huerva
50090,175,Cubel
50091,44,"Cuerlas, Las"
50094,2087,Daroca
50095,16541,Ejea de los Caballeros
50096,41,Embid de Ariza
50098,205,Encinacorba
50099,4452,Épila
50100,364,Erla
50101,1069,Escatrón
50102,1184,Fabara
50104,404,Farlete
50105,354,Fayón
50106,147,"Fayos, Los"
50107,1218,Figueruelas
50108,54,Fombuena
50109,101,"Frago, El"
50110,399,"Frasno, El"
50111,201,Fréscano
50113,786,Fuendejalón
50114,126,Fuendetodos
50115,4566,Fuentes de Ebro
50116,269,Fuentes de Jiloca
50117,152,Gallocanta
50118,2630,Gallur
50119,1098,Gelsa
50120,53,Godojos
50121,326,Gotor
50122,71,Grisel
50123,622,Grisén
50124,536,Herrera de los Navarros
50125,429,Ibdes
50126,3109,Illueca
50128,32,Isuerre
50129,315,Jaraba
50130,457,Jarque
